time_group,initial_loss,final_loss,loss_reduction,reduction_rate
morning_commute,4.52051955945806,0.509431122002767,4.0110884374553,88.7306953260072
non_commute,3.91957876563169,0.468345976548718,3.45123278908297,88.0511145571216
evening_commute,4.26002551104135,0.495925225797039,3.76410028524431,88.3586324891324
